src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.56.103,192.168.56.101,55086,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:26,92257246,431.4241073,4.097239148,2.102815859,1.994423289,194,184,18100,21702,182,66,93.29896907,32.45557311,276,66,117.9456522,50.9275624,276,66,105.2962963,44.21397032,1954.875171,3880,3680,20,98,244714.1804,2441733,0,557252.2213,89985675,2449800,0,466247.0207,698629.7682,92048666,2444333,226,502998.1749,721777.12,0,0,0,0,1,0,0,0,0,0,0,0.948453608,105.2962963,3658,9654,1341903,119737,603577.6154,397170.8049,1782921,73659,505904,369719.4958,0,0,0,0,0,0,93.29896907,117.9456522,0,194,184,18100,21702,SynFlowFlood
192.168.56.103,192.168.56.101,55070,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:26,90056500,158.1007479,1.576787905,0.788393953,0.788393953,71,71,6334,7904,182,66,89.21126761,31.89150423,276,66,111.3239437,46.41356487,276,66,100.2676056,41.32657902,1707.886134,1420,1420,20,29,638698.5816,4037235,0,1127274.207,88811811,4038794,0,1268740.157,1335847.794,89987069,4037235,476,1285529.557,1319379.889,0,0,0,0,1,0,0,0,0,0,0,1,100.2676056,7938,11694,2860480,15282,1927348.412,899947.6413,2763930,75722,2038706.778,761569.0181,0,0,0,0,0,0,89.21126761,111.3239437,0,71,71,6334,7904,SynFlowFlood
192.168.56.103,192.168.56.101,59294,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:26,90061238,812.9024387,7.339450519,3.686380594,3.653069926,332,329,33722,39489,386,66,101.5722892,42.20194084,374,66,120.0273556,66.08267719,386,66,110.7579425,56.15371262,3153.239441,6640,6580,20,218,136456.4212,2296148,0,338383.0099,90061238,2299317,0,272088.3323,446212.8023,86939169,2138754,179,265058.4421,426824.2333,0,0,0,0,1,0,0,0,0,0,0,0.990963855,110.7579425,7955,9171,836187,90771,336946.6154,262994.8811,2296148,7154,330662.1765,524033.0401,188,4,195,4,194.3429657,364.7696153,101.5722892,120.0273556,0,332,329,33722,39489,SynFlowFlood
192.168.56.103,192.168.56.101,59242,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:26,90049456,138.6016147,1.399231107,0.721825571,0.677405536,65,61,5766,6715,128,66,88.70769231,29.68435127,132,66,110.0819672,30.79083059,132,66,99.05555556,32.05706855,1027.655644,1300,1220,20,24,720395.648,3478338,16,1142497.481,89985976,3478338,452,1406030.875,1263980.975,86987521,3511343,432,1449792.017,1251508.495,0,0,0,0,1,0,0,0,0,0,0,0.938461538,99.05555556,7292,12896,2464881,12918,1322631.063,479905.9095,3061852,51664,1288074.842,588168.2107,0,0,0,0,0,0,88.70769231,110.0819672,0,65,61,5766,6715,SynFlowFlood
192.168.56.103,192.168.56.101,59390,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:26,90779389,687.5349205,6.532319798,3.326746339,3.205573459,302,291,28960,33454,434,66,95.89403974,38.38376318,276,66,114.9621993,54.16738041,434,66,105.2512648,47.76010813,2281.027928,6040,5820,20,162,153343.5625,2153507,0,367580.7067,90779389,2153507,0,301592.6545,474753.5154,88907117,2155782,173,306576.2655,480192.2405,0,0,0,0,1,0,0,0,0,0,0,0.963576159,105.2512648,6461,8057,1122689,83856,574927,328624.5983,1725370,14093,641251.1429,447652.0716,0,0,148,4,0,175.0511847,95.89403974,114.9621993,0,302,291,28960,33454,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59286,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:26,92082420,178.3185107,2.052509046,1.031684441,1.020824605,95,94,6612,9808,132,66,69.6,11.69291283,128,66,104.3404255,27.79964533,132,66,86.87830688,27.47372011,754.8052966,1900,1880,20,21,489800.1064,4229298,11,1123153.756,88164346,4230907,191,937918.5745,1414889.579,91474995,4229346,730,983602.0968,1442636.547,0,0,0,0,1,0,0,0,0,0,0,0.989473684,86.87830688,1826,112,404896,72636,204315.6,127870.6686,4229298,5385,503908.2,1245016.653,0,0,190,4,0,158.1014775,69.6,104.3404255,0,95,94,6612,9808,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55140,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:26,90925007,174.2974845,2.012647632,1.000824779,1.011822853,91,92,6340,9508,132,66,69.67032967,11.92011408,126,66,103.3478261,27.73337135,132,66,86.6010929,27.21879371,740.862731,1820,1840,20,20,499587.9505,3477788,13,884723.1357,88088514,3523518,171,978761.2667,1043318.714,89023695,3477788,882,978282.3626,1037675.941,0,0,0,0,1,0,0,0,0,0,0,1.010989011,86.6010929,4703,112,2456004,216870,1272076.929,522125.4008,2344479,56652,1214335.353,575775.9374,0,0,188,4,0,116.6662555,69.67032967,103.3478261,0,91,92,6340,9508,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55108,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:27,91518092,130.5971283,1.573459377,0.786729688,0.786729688,72,72,4896,7056,74,66,68,3.464101615,126,66,98,28.14249456,126,66,83,25.03996805,627,1440,1440,20,18,639986.6573,2997736,3,1033000.746,89466099,2997803,122,1260085.901,1167388.641,88693254,3040202,198,1249200.761,1164535.368,0,0,0,0,1,0,0,0,0,0,0,1,83,3958,112,1222308,243843,637728.6875,265009.5819,2824838,76954,699138.7778,622901.9506,0,0,0,0,0,0,68,98,0,72,72,4896,7056,SynFlowFlood
192.168.56.103,192.168.56.101,59270,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:27,90009015,520.9922584,4.53287929,2.29976964,2.23310965,207,201,20040,26854,182,66,96.8115942,37.41706786,276,66,133.60199,67.20911745,276,66,114.9362745,57.21837133,3273.942017,4140,4020,20,121,221152.371,2469233,0,533955.8117,89968708,2469233,0,436741.301,691048.5158,89941706,2470376,338,449708.53,694790.4334,0,0,0,0,1,0,0,0,0,0,0,0.971014493,114.9362745,1025,601,1454911,196503,986679.6875,321787.3663,2353099,5932,560237.6333,418009.3517,190,4,0,0,184.2438535,0,96.8115942,133.60199,0,207,201,20040,26854,SynFlowFlood
192.168.56.103,192.168.56.101,55120,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:27,90225134,519.9659776,5.054024082,2.560262199,2.493761882,231,225,21706,25208,182,66,93.96536797,32.47214744,276,66,112.0355556,45.72019809,276,66,102.8815789,40.58561465,1647.192117,4620,4500,20,111,198296.9978,1517485,0,398838.83,90225134,1518527,0,392283.1913,493206.5356,89718529,1519010,49,400529.1473,493435.1345,0,0,0,0,1,0,0,0,0,0,0,0.974025974,102.8815789,9689,10708,486789,81075,231595.6,87932.86336,1517485,6055,217097.3636,301013.757,0,0,266,4,0,749.1227378,93.96536797,112.0355556,0,231,225,21706,25208,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55128,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90423098,371.7634182,3.59421439,1.758400271,1.835814119,159,166,17828,15788,276,66,112.1257862,48.4971298,182,66,95.10843373,32.44383917,276,66,103.4338462,41.96019461,1760.657931,3180,3320,20,92,279083.6358,3478439,0,642975.0439,90423098,3480126,233,572298.0886,831047.3219,87125183,3481104,0,528031.4121,791158.1822,0,0,0,0,1,0,0,0,0,0,0,1.044025157,103.4338462,8813,9424,2460318,284759,914786.0769,494655.2038,2088428,281262,1008110.6,457043.6067,0,0,0,0,0,0,112.1257862,95.10843373,0,159,166,17828,15788,SynFlowFlood
192.168.56.103,192.168.56.101,55074,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:27,91875090,289.1316896,2.829929201,1.469386316,1.360542885,135,125,12610,13954,182,66,93.40740741,31.16129991,276,66,111.632,42.86696369,276,66,102.1692308,38.34772854,1470.548284,2700,2500,20,65,354730.0772,2800269,0,746358.2312,89613003,2802272,0,668753.7537,921331.9176,90005966,2800269,293,725854.5645,939123.2592,0,0,0,0,1,0,0,0,0,0,0,0.925925926,102.1692308,2977,801,1050688,277606,688494.5714,206511.5341,1869124,10488,700058.1176,371636.1117,0,0,0,0,0,0,93.40740741,111.632,0,135,125,12610,13954,SynFlowFlood
192.168.56.103,192.168.56.101,55066,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:27,91878101,221.6850346,2.252985181,1.14281857,1.110166611,105,102,9034,11334,130,66,86.03809524,28.34075773,132,66,111.1176471,30.50724572,132,66,98.39613527,31.98803497,1023.234381,2100,2040,20,35,446010.199,4001709,0,846170.3938,88186108,4002354,0,847943.3462,983334.8313,91524303,4003155,763,906181.2178,1025252.879,0,0,0,0,1,0,0,0,0,0,0,0.971428571,98.39613527,8843,9511,2955512,4429,447848.1111,893018.2939,2645796,9610,514251.2,740342.9805,0,0,0,0,0,0,86.03809524,111.1176471,0,105,102,9034,11334,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59256,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90143090,567.3868069,5.236119596,2.551498956,2.68462064,230,242,27606,23540,276,66,120.026087,62.42302542,182,66,97.27272727,34.76865692,276,66,108.3601695,51.4579961,2647.925363,4600,4840,20,126,191386.603,2292237,0,458532.7244,89097104,2294056,251,389070.3231,598595.1587,90077661,2292237,0,373766.2282,589103.1827,0,0,0,0,1,0,0,0,0,0,0,1.052173913,108.3601695,9665,7936,1194794,138079,787877,293246.681,1317530,13140,671513.2632,398856.6017,0,0,0,0,0,0,120.026087,97.27272727,0,230,242,27606,23540,SynFlowFlood
192.168.56.103,192.168.56.101,55090,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,90010129,322.4525986,3.177420177,1.655369253,1.522050924,149,137,13442,15582,182,66,90.2147651,30.89896151,276,66,113.7372263,40.01865807,276,66,101.4825175,37.45175977,1402.63431,2980,2740,20,62,315825.014,2206041,0,637770.0094,90010129,2207554,0,608176.5473,780436.6066,87048534,2208336,316,640062.75,788323.9822,0,0,0,0,1,0,0,0,0,0,0,0.919463087,101.4825175,7818,9647,1054573,22503,323522.9167,317089.0668,1987184,6214,282183.4762,423643.3802,0,0,0,0,0,0,90.2147651,113.7372263,0,149,137,13442,15582,SynFlowFlood
192.168.56.103,192.168.56.101,55142,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,91324680,367.0420745,3.580631216,1.850540292,1.730090924,169,158,16192,17328,182,66,95.81065089,33.81186557,276,66,109.6708861,41.87359566,276,66,102.5076453,38.54905651,1486.029758,3380,3160,20,81,280137.0552,2418810,0,597341.999,88905870,2392015,0,529201.6071,733271.737,91251536,2420746,61,581219.9745,756755.2688,0,0,0,0,1,0,0,0,0,0,0,0.934911243,102.5076453,2089,818,934131,137812,461752.6667,245246.5522,1711642,17580,467255,371317.5996,0,0,0,0,0,0,95.81065089,109.6708861,0,169,158,16192,17328,SynFlowFlood
192.168.56.103,192.168.56.101,59228,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,92431170,190.3470442,1.904119574,0.995335232,0.908784342,92,84,8168,9426,290,66,88.7826087,35.29128051,134,66,112.2142857,30.7969817,290,66,99.96590909,35.22345837,1240.69202,1840,1680,20,33,528178.1143,3324288,7,924018.5425,89864334,3326920,329,987520.1538,1069155.611,92360252,3324817,445,1112774.12,1077145.996,0,0,0,0,1,0,0,0,0,0,0,0.913043478,99.96590909,1788,6619,1684778,279710,1162126.133,348906.7011,1781923,57914,1111040.444,436044.0554,0,0,251,6,0,124.6232753,88.7826087,112.2142857,0,92,84,8168,9426,SynFlowFlood
192.168.56.103,192.168.56.101,59382,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,91830054,285.7779001,2.776868671,1.459217262,1.317651409,134,121,12580,13663,182,66,93.88059701,31.47210202,276,66,112.9173554,43.49590781,276,66,102.9137255,38.84045304,1508.580792,2680,2420,20,65,361535.6457,2585475,0,742712.7937,91830054,2590545,0,690451.5338,912042.4603,87473268,2586008,474,728943.9,915881.8387,0,0,0,0,1,0,0,0,0,0,0,0.902985075,102.9137255,6093,5946,1360018,89165,398767.1,455122.8838,2122778,6065,351481.3333,546898.0891,0,0,0,0,0,0,93.88059701,112.9173554,0,134,121,12580,13663,SynFlowFlood
192.168.56.103,192.168.56.101,55092,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,90941502,444.4725358,4.376439703,2.188219851,2.188219851,199,199,17774,22647,182,66,89.31658291,30.99708653,276,66,113.8040201,44.91025986,276,66,101.5603015,40.48189783,1638.784052,3980,3980,20,84,229071.7935,1521895,0,399524.3467,89748437,1526000,0,453274.9343,464222.1508,90324270,1522991,292,456183.1818,468168.1076,0,0,0,0,1,0,0,0,0,0,0,1,101.5603015,4539,5633,435307,28179,211539.1111,105778.7005,1263239,9353,209525.9333,297087.225,0,0,0,0,0,0,89.31658291,113.8040201,0,199,199,17774,22647,SynFlowFlood
192.168.56.103,192.168.56.101,59366,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,90057803,612.106871,5.885109145,3.00917845,2.875930695,271,259,25478,29647,182,66,94.01476015,32.49842125,276,66,114.4671815,52.16696062,276,66,104.009434,44.4346659,1974.439534,5420,5180,20,141,170241.5936,2378827,0,398508.823,90057803,2380961,0,333547.4185,512141.8622,89903448,2381046,121,348462.9767,517184.4753,0,0,0,0,1,0,0,0,0,0,0,0.955719557,104.009434,7985,11709,1214000,758081,988779.1818,123686.1169,1290664,84259,868453.7333,317851.8586,0,0,0,0,0,0,94.01476015,114.4671815,0,271,259,25478,29647,SynFlowFlood
192.168.56.103,192.168.56.101,55100,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,92268809,137.0127147,1.387251027,0.715301311,0.671949716,66,62,5796,6846,126,66,87.81818182,28.86274158,132,66,110.4193548,30.65497296,132,66,98.765625,31.81673213,1012.304443,1320,1240,20,24,726526.0551,3591257,0,1179781.533,88990946,3630022,0,1369091.477,1313632.049,90753925,3593419,1615,1487769.262,1327389.983,0,0,0,0,1,0,0,0,0,0,0,0.939393939,98.765625,7569,8085,2362885,1337090,1863606.533,262607.1425,2124628,98213,1487236.238,631125.4724,0,0,0,0,0,0,87.81818182,110.4193548,0,66,62,5796,6846,SynFlowFlood
192.168.56.103,192.168.56.101,55086,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,90014755,411.1325971,3.921579301,2.033000034,1.888579267,183,170,16878,20130,182,66,92.2295082,32.52459016,276,66,118.4117647,52.29043195,276,66,104.8385269,45.12587984,2036.345031,3660,3400,20,90,255723.7358,2368131,4,579729.1517,90014755,2370689,160,494586.5659,732498.6518,87027234,2370347,163,514954.0473,741312.8618,0,0,0,0,1,0,0,0,0,0,0,0.928961749,104.8385269,3658,9654,1144015,162262,581983.75,330661.4723,1927806,77814,584496,492066.3007,0,0,0,0,0,0,92.2295082,118.4117647,0,183,170,16878,20130,SynFlowFlood
192.168.56.103,192.168.56.101,55070,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,90917241,136.8717293,1.385875755,0.714935905,0.67093985,65,61,5730,6714,126,66,88.15384615,28.95579165,132,66,110.0655738,30.77942087,132,66,98.76190476,31.79758116,1011.086168,1300,1220,20,24,727337.928,3893583,1,1240283.485,87454068,3902218,1,1366469.813,1419687.329,90844224,3893583,724,1514070.4,1422230.483,0,0,0,0,1,0,0,0,0,0,0,0.938461538,98.76190476,7938,11694,2736967,197827,2254222.5,586447.285,3766929,98303,2080562.895,893025.8306,0,0,0,0,0,0,88.15384615,110.0655738,0,65,61,5730,6714,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59294,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90296859,856.9844052,7.674685561,3.865029237,3.809656325,349,344,42752,34631,276,66,122.4985673,67.48743381,182,66,100.6715116,36.53597625,276,66,111.6637807,55.45655529,3075.429525,6980,6880,20,180,130486.7905,1549895,0,315474.8718,90296859,1550340,160,259473.7328,407868.927,88706926,1550891,0,258620.7755,409277.2508,0,0,0,0,1,0,0,0,0,0,0,0.985673352,111.6637807,9171,7955,547792,55034,192081.0769,130945.6635,1148133,14017,223413.8333,250255.8075,0,0,192,4,0,13255.09147,122.4985673,100.6715116,0,349,344,42752,34631,SynFlowFlood
192.168.56.103,192.168.56.101,59242,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:28,92393154,191.9839212,1.926549666,1.017391397,0.909158269,94,84,8336,9402,290,66,88.68085106,35.48635122,132,66,111.9285714,29.73085047,290,66,99.65168539,34.88314397,1216.833733,1880,1680,20,33,521995.2203,3395027,0,908273.522,92393154,3395027,0,993474.7742,1051242.278,88119922,3397148,434,1061685.807,1056833.855,0,0,0,0,1,0,0,0,0,0,0,0.893617021,99.65168539,7292,12896,1726807,430903,1191000.188,381649.0304,1698073,468491,1201637.056,371351.1374,0,0,229,4,0,204.6102532,88.68085106,111.9285714,0,94,84,8336,9402,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59390,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,91802342,662.1835421,6.23077786,3.093602993,3.137174866,284,288,33280,27510,276,66,117.1830986,56.78872628,182,66,95.52083333,33.53076298,276,66,106.2762238,47.79747405,2284.598526,5680,5760,20,161,160774.6795,2448954,0,399381.4103,89446390,2451692,185,316064.9823,511437.6186,91738425,2448954,0,319646.0801,519990.4952,0,0,0,0,1,0,0,0,0,0,0,1.014084507,106.2762238,8057,6461,1281831,532647,959814.3636,186308.4144,1426172,62964,806946.125,352855.8153,263.5,4,0,0,265.6953075,0,117.1830986,95.52083333,0,284,288,33280,27510,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59286,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90323561,209.6020107,2.380331307,1.184629999,1.195701308,107,108,7396,11536,132,66,69.12149533,11.07047119,130,66,106.8148148,27.39564312,132,66,88.05581395,28.16358611,793.1875825,2140,2160,20,20,422072.715,4171347,10,819822.6596,88721507,4171363,182,836995.3491,1001870.419,89457476,4171385,555,836051.1776,1002799.725,0,0,0,0,1,0,0,0,0,0,0,1.009345794,88.05581395,1826,112,3101867,44830,717387.8182,826721.1087,4120788,7586,572239.1176,961410.8665,0,0,0,0,0,0,69.12149533,106.8148148,0,107,108,7396,11536,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55140,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90623147,208.3352943,2.372462303,1.169679089,1.202783214,106,109,7338,11542,132,66,69.22641509,11.1239017,130,66,105.8899083,27.12639104,132,66,87.81395349,27.74975869,770.0491076,2120,2180,20,21,423472.6495,3511624,7,746794.1102,89585185,3554139,58,853192.2381,885877.9097,89992956,3511624,354,833268.1111,885156.7542,0,0,0,0,1,0,0,0,0,0,0,1.028301887,87.81395349,4703,112,2462539,14437,786681.2308,576738.0526,2025242,40445,721759.5294,492097.8468,0,0,188,4,0,121.0762598,69.22641509,105.8899083,0,106,109,7338,11542,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55108,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:28,90894916,163.0234193,1.815283046,0.902140665,0.913142381,82,83,6584,8234,276,66,80.29268293,45.18268819,182,66,99.20481928,30.51200002,276,66,89.80606061,39.65195505,1572.277539,1640,1660,20,23,554237.2927,3219777,11,926053.2604,87692433,3220036,135,1082622.63,1042616.103,88625284,3260109,279,1080796.146,1068657.302,0,0,0,0,1,0,0,0,0,0,0,1.012195122,89.80606061,3958,112,1490287,95569,866870.8571,480415.5644,2269632,22364,852148.6111,585997.7635,0,0,0,0,0,0,80.29268293,99.20481928,0,82,83,6584,8234,SynFlowFlood
192.168.56.103,192.168.56.101,59270,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90675998,765.5278302,6.6390226,3.3195113,3.3195113,301,301,29426,39989,182,66,97.76079734,35.39050201,276,66,132.8538206,70.03197106,276,66,115.307309,58.19245975,3386.362372,6020,6020,20,205,150875.2047,2627286,0,439919.7141,90675998,2627286,0,302253.3267,589677.0967,89728547,2628682,19,299095.1567,587650.0219,0,0,0,0,1,0,0,0,0,0,0,1,115.307309,1025,601,1523376,73077,1061396.286,489045.1225,1395453,71425,677297.9167,495208.8325,0,0,0,0,0,0,97.76079734,132.8538206,0,301,301,29426,39989,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55120,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:29,90172004,591.3476205,5.733486859,2.850108555,2.883378304,257,260,28677,24646,276,66,111.5836576,47.15222684,482,66,94.79230769,39.64538894,482,66,103.139265,44.34116837,1966.139213,5140,5200,20,149,174751.9457,1385861,0,360172.2355,89810651,1387569,183,350822.8555,450226.9411,90171451,1387601,0,348152.3205,453178.7571,0,0,0,0,1,0,0,0,0,0,0,1.011673152,103.139265,10708,9689,286049,3582,149828,77677.97035,1302510,16236,186121.8889,280654.0781,0,0,0,0,0,0,111.5836576,94.79230769,0,257,260,28677,24646,SynFlowFlood
192.168.56.103,192.168.56.101,55074,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90076471,323.314176,3.152876626,1.609743348,1.543133278,145,139,13868,15255,338,66,95.64137931,37.07860725,276,66,109.7482014,41.95785716,338,66,102.5457746,40.16587109,1613.2972,2900,2780,20,72,318291.417,2625518,1,705273.4242,89339608,2626926,1,620413.9444,892480.0437,87860757,2625518,187,636672.1522,888752.1675,0,0,0,0,1,0,0,0,0,0,0,0.95862069,102.5457746,2977,818,1150788,69573,379879.0769,296309.5221,2215714,47297,463641.8125,525760.425,0,0,0,0,0,0,95.64137931,109.7482014,0,145,139,13868,15255,SynFlowFlood
192.168.56.103,192.168.56.101,55066,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90181027,248.6664961,2.428448725,1.286301608,1.142147117,116,103,10208,12217,182,66,88,30.49703208,276,66,118.6116505,40.9335794,276,66,102.3972603,38.91182154,1514.129856,2320,2060,20,45,413674.4358,4039003,0,964840.2937,90181027,4041041,0,784182.8435,1216540.322,88768674,4110694,375,870281.1176,1268570.797,0,0,0,0,1,0,0,0,0,0,0,0.887931034,102.3972603,8843,9511,2097877,92201,624661.6667,675724.0664,3761102,29723,838436.2222,1232271.709,0,0,0,0,0,0,88,118.6116505,0,116,103,10208,12217,SynFlowFlood
192.168.56.103,192.168.56.101,55128,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90734032,312.749245,3.019815101,1.553992442,1.465822658,141,133,13558,14819,290,66,96.15602837,36.7410497,276,66,111.4210526,47.20491413,290,66,103.5656934,42.8309066,1834.48656,2820,2660,20,71,332359.0916,3627513,0,780301.4343,90734032,3629040,0,648100.2286,994930.5348,88769888,3628998,193,672499.1515,1016725.195,0,0,0,0,1,0,0,0,0,0,0,0.943262411,103.5656934,9424,8813,2573200,1488748,2239032.9,282238.7891,2563891,159267,1640945.933,805954.7683,0,0,0,0,0,0,96.15602837,111.4210526,0,141,133,13558,14819,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59256,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:29,90078180,571.8254965,5.273197127,2.575540492,2.697656636,232,243,27675,23834,276,66,119.2887931,61.21118231,338,66,98.08230453,37.2423027,338,66,108.44,51.49702168,2651.943242,4640,4860,20,129,190038.3544,2239669,0,459550.9974,89888942,2239723,62,389129.619,604715.3799,89968787,2239682,0,371771.8471,591660.2806,0,0,0,0,1,0,0,0,0,0,0,1.047413793,108.44,9665,7936,1070678,178852,915665.0714,239813.7771,2175693,31107,674479.8182,514594.4413,0,0,136,4,0,8016.977128,119.2887931,98.08230453,0,232,243,27675,23834,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55090,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 19:29,90199504,347.1083389,3.392479852,1.66298032,1.729499533,150,156,16939,14370,276,66,112.9266667,40.39275458,338,66,92.11538462,36.50587616,338,66,102.3169935,39.84259272,1587.432195,3000,3120,20,100,295736.0787,2147534,0,604147.3411,90199504,2147534,228,605365.7987,755372.9524,89447318,2191792,0,577079.471,749456.5922,0,0,0,0,1,0,0,0,0,0,0,1.04,102.3169935,9647,7818,1047615,62,493607.5833,321646.5587,2147534,51475,454706.5882,501386.2124,0,0,0,0,0,0,112.9266667,92.11538462,0,150,156,16939,14370,SynFlowFlood
192.168.56.103,192.168.56.101,55142,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90539752,403.4029163,3.96510916,2.043301378,1.921807782,185,174,17968,18556,386,66,97.12432432,39.734534,276,66,106.6436782,37.67845722,386,66,101.7381616,39.04255899,1524.321413,3700,3480,20,86,252904.3352,2424033,3,550355.2074,88963591,2425683,163,483497.7772,688496.6431,90466423,2487800,79,522927.3006,699931.8287,0,0,0,0,1,0,0,0,0,0,0,0.940540541,101.7381616,2089,835,1307442,11792,584689.2857,325945.0647,1612518,10799,615044.0625,342932.433,0,0,231,4,0,2368.380581,97.12432432,106.6436782,0,185,174,17968,18556,SynFlowFlood
192.168.56.103,192.168.56.101,59228,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 19:29,90192791,194.4057813,1.951375471,1.008949817,0.942425654,91,85,7746,9788,126,66,85.12087912,27.95790995,134,66,115.1529412,29.9444607,134,66,99.625,32.59472646,1062.416193,1820,1700,20,29,515387.3771,2548075,0,793250.1931,90192791,2551298,0,1002142.122,864714.9538,89383944,2549519,258,1064094.571,855885.1123,0,0,0,0,1,0,0,0,0,0,0,0.934065934,99.625,1788,6619,1467536,634958,1003128.2,316995.3848,1638214,12635,848000.7895,466057.7428,0,0,0,0,0,0,85.12087912,115.1529412,0,91,85,7746,9788,SynFlowFlood
