src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.56.101,192.168.56.103,6633,35436,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,7296318,3257.8075681460155,0.9593880091300845,0.5482217195029054,0.41116628962717905,4,3,23572,198,11650,136,5893,5757,78,60,66,8.485281374,11650,60,3395.714285714286,5220.5520702668355,27254163.918367345,80,60,20,4,1216053,7295422,0,2718776.475357742,7296034,7295422,56,2432011.3333333335,3438950.6681530373,359,359,0,179.5,179.5,0,0,0,0,1,0,0,0,0,0,0,0.75,3395.714285714286,4892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893,66,0,4,3,23572,198,PortScan
192.168.56.103,192.168.56.101,34990,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,2304430,269.04700945570056,3.9055211050021046,2.1697339472233916,1.7357871577787132,5,4,340,280,74,60,68,5.366563145999495,74,66,70,4,74,60,68.88888888888889,4.909049340972116,24.098765432098762,100,80,20,2,288053.75,1219803,0,489067.3282069019,2304430,1261115,0,576107.5,581057.3551623368,2304162,1219803,368,768054,545660.1939,0,0,0,0,1,0,0,0,0,0,0,0.8,68.88888888888889,42340,509,0,0,0,0,1042923,176880,609901.5,433021.5,0,0,0,0,0,0,68,70,0,5,4,340,280,PortScan
192.168.56.101,192.168.56.103,6633,35468,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,2583,8027100.271002711,2322.8803716608595,1161.4401858304298,1161.4401858304298,3,3,20536,198,10202,132,6845.333333333333,4747.043524365689,78,60,66,8.485281374,10202,60,3455.6666666666665,4770.438892,22757087.222222224,60,60,20,3,516.6,1288,0,497.45415869203464,2159,1288,871,1079.5,208.5,1727,1727,0,863.5,863.5,0,0,0,0,1,0,0,0,0,0,0,1,3455.6666666666665,2942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845.333333333333,66,0,3,3,20536,198,PortScan
192.168.56.101,192.168.56.103,6633,35520,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,2491,403452.4287434765,1605.7808109193095,802.8904054596547,802.8904054596547,2,2,867,138,735,132,433.5,301.5,78,60,69,9,735,60,251.25,280.54712171041785,78706.6875,40,40,20,2,830.3333333333334,1462,265,490.91909267776043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,251.25,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.5,69,0,2,2,867,138,PortScan
192.168.56.101,192.168.56.103,6633,35388,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,2468,8401134.521880064,2431.118314424635,1215.5591572123176,1215.5591572123176,3,3,20536,198,10202,132,6845.333333333333,4747.043524365689,78,60,66,8.485281374,10202,60,3455.6666666666665,4770.438892,22757087.222222224,60,60,20,3,493.6,1486,0,563.2678226208204,2252,2227,25,1126,1101,1727,1727,0,863.5,863.5,0,0,0,0,1,0,0,0,0,0,0,1,3455.6666666666665,9937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845.333333333333,66,0,3,3,20536,198,PortScan
192.168.56.101,192.168.56.103,6633,35498,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,3066,6782126.549249836,2283.105023,978.4735812133072,1304.631441617743,3,4,20536,258,10202,132,6845.333333333333,4747.043524365689,78,60,64.5,7.794228634059948,10202,60,2970.5714285714284,4573.617725831578,20917979.10204082,60,80,20,3,511,2408,0,861.2158073,2465,2439,26,1232.5,1206.5,658,435,0,219.33333333333334,177.60693179665657,0,0,0,0,1,0,0,0,0,0,0,1.3333333333333333,2970.5714285714284,5110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6845.333333333333,64.5,0,3,4,20536,258,PortScan
192.168.56.103,192.168.56.101,35092,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,1068379,580.3184076062895,8.423976884607429,4.679987158115238,3.7439897264921904,5,4,340,280,74,60,68,5.366563145999495,74,66,70,4,74,60,68.88888888888889,4.909049340972116,24.098765432098762,100,80,20,2,133547.375,1009166,2,331226.0892871882,1068379,1009168.0000000001,198,267094.75,429102.85666805756,1068117,1049280,406,356039,490250.6422,0,0,0,0,1,0,0,0,0,0,0,0.8,68.88888888888889,42340,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,0,5,4,340,280,PortScan
192.168.56.103,192.168.56.101,35098,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,1161336,533.8678900852123,7.749695178656307,4.305386210364615,3.4443089682916916,5,4,340,280,74,60,68,5.366563145999495,74,66,70,4,74,60,68.88888888888889,4.909049340972116,24.098765432098762,100,80,20,2,145167,1008619,3,328370.52772363723,1161336,1008621.9999999999,134,290334,419310.88307424117,1160694,1049595,585,386898,470741.67127841996,0,0,0,0,1,0,0,0,0,0,0,0.8,68.88888888888889,42340,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,0,5,4,340,280,PortScan
192.168.56.103,192.168.56.101,35108,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,1253299,494.69440253283534,7.181047778702449,3.9894709881680273,3.191576790534422,5,4,340,280,74,60,68,5.366563145999495,74,66,70,4,74,60,68.88888888888889,4.909049340972116,24.098765432098762,100,80,20,2,156662.375,986892,4,320911.13214367366,1253299,986896,425,313324.75,401535.27075798396,1252980,1027782.9999999999,14508,417660,438793.27139857854,0,0,0,0,1,0,0,0,0,0,0,0.8,68.88888888888889,42340,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,70,0,5,4,340,280,PortScan
192.168.56.101,192.168.56.103,6633,35534,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,90195071,139.61960293816944,1.5743654107218343,0.7760956250037211,0.7982697857181131,70,72,6730,5863,133,66,96.14285714285714,31.930409023502396,126,66,81.43055555555556,24.535023939082638,133,66,88.68309859,29.35848600077813,861.9207002578854,1400,1440,20,43,639681.3546,5009947,8,1387683.2629559962,88016142,5010054,192,1275596.2608695652,1759591.8697298148,88389160,5009947,409,1244917.7464788733,1749437.3856053338,0,0,0,0,1,0,0,0,0,0,0,1.0285714285714285,88.68309859,500,83,3991163,317503,2912450.5,1422963.3945347997,3984567,308715,2829991.1,1403618.913902805,0,0,0,0,0,0,96.14285714285714,81.43055555555556,0,70,72,6730,5863,PortScan
192.168.56.101,192.168.56.103,6633,35374,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:08,91914020,110.41841059720814,1.1423719689335752,0.5113474527607432,0.631024516,47,58,5985,4164,240,66,127.34042553191489,40.20864551669215,126,66,71.79310344827586,15.09825134963929,240,66,96.65714285714286,40.156083230416826,1612.5110204081634,940,1160,20,44,883788.6538461539,5017731,8,1636133.867630663,91914020,5020182,1323,1998130.8695652173,1958495.8557657988,86773917,5017731,660,1522349.4210526317,1938370.9515678813,0,0,0,0,1,0,0,0,0,0,0,1.2340425531914894,96.65714285714286,500,83,3669945,1008891,2637819.8,756657.0107288772,3658604,1788798,2614885.75,591620.5892345089,0,0,0,0,0,0,127.34042553191489,71.79310344827586,0,47,58,5985,4164,PortScan
192.168.56.103,192.168.56.101,34846,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90086960,209.68628534029784,2.1312740489855577,1.0767374101645788,1.0545366388209791,97,95,9327,9563,1134,66,96.15463917525773,114.28507855144076,437,66,100.66315789473684,46.46212051401959,1134,66,98.38541666666667,87.58863008781289,7671.768120659722,1940,1900,20,36,471659.47643979057,3920609,0,951464.9443,90086960,3920614,0,938405.8333333334,1181071.4407672263,88374677,3920615,68,940156.1382978724,1182294.091978312,0,0,0,0,1,0,0,0,0,0,0,0.979381443,98.38541666666667,42340,500,2529135,120102,1388578.5454545454,780951.8168,2275135,70328,961177.9474,729930.4412709095,0,0,231,4.5,0,464.6489637422948,96.15463917525773,100.66315789473684,0,97,95,9327,9563,PortScan
192.168.56.103,192.168.56.101,34816,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90329627,177.56079076912383,1.837713777,0.9409980182913852,0.8967157586070846,85,81,9392,6647,1134,66,110.49411764705883,122.41161262958018,825,66,82.06172839506173,84.82463328436772,1134,66,96.62048192771084,106.70399012315089,11385.741508201483,1700,1620,20,57,547452.2848484848,4721443,0,1053971.519357847,90329627,4761385,0,1075352.7023809524,1288945.5074208528,89827676,4721548,25,1122845.95,1297829.799612847,0,0,0,0,1,0,0,0,0,0,0,0.9529411764705882,96.62048192771084,42340,500,3029435,710386,1718535.923076923,798072.6576019988,3190476,19654,1533252.0588235294,969012.4516690096,358,6,0,0,183.86856376566928,0,110.49411764705883,82.06172839506173,0,85,81,9392,6647,PortScan
192.168.56.103,192.168.56.101,34832,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90624477,101.55093088151008,1.0262128188612885,0.6069000541652781,0.4193127646960103,55,38,5596,3607,1134,66,101.74545454545455,147.64776489787732,631,66,94.92105263157895,91.04723516104653,1134,66,98.95698924731182,127.63539418593837,16290.793848999869,1100,760,20,28,985048.6630434783,5006211,0,1889962.1041683343,90624477,5006211,0,1678231.0555555555,2218792.1423228635,85619602,5008223,27,2314043.2972972975,2296180.013797321,0,0,0,0,1,0,0,0,0,0,0,0.6909090909090909,98.95698924731182,42340,500,0,0,0,0,3974222,6143,1498858.3333333333,1439124.789272826,0,0,0,0,0,0,101.74545454545455,94.92105263157895,0,55,38,5596,3607,PortScan
192.168.56.103,192.168.56.101,34862,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,91850721,115.30666155576505,1.2520315436609366,0.6641210796810185,0.5879104639799181,61,54,6312,4279,1134,66,103.47540983606558,137.61488274420353,437,66,79.24074074074075,51.41225361,1134,66,92.09565217391304,106.92402616999023,11432.747372400756,1220,1080,20,36,805708.0789473684,5036104,0,1477829.5482676087,91850721,5036104,0,1530845.35,1759698.718860607,87017896,5036949,34,1641847.0943396227,1730816.843875793,0,0,0,0,1,0,0,0,0,0,0,0.8852459016393442,92.09565217391304,42340,500,3742446,1178557,2483568.2,945108.2808258322,3934133,605319,2131463.714285714,988238.0741415089,0,0,0,0,0,0,103.47540983606558,79.24074074074075,0,61,54,6312,4279,PortScan
192.168.56.103,192.168.56.101,34874,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,92697001,172.6916710067028,1.7907806963463684,0.8953903481731842,0.8953903481731842,83,83,8114,7894,1134,66,97.75903614457832,120.55649981342259,340,66,95.10843373493977,40.42455774193641,1134,66,96.43373493975903,89.92087455775187,8085.763681230948,1660,1660,20,34,561800.0060606061,4577370,0,1161021.593275323,92697001,4577919,0,1130451.231707317,1461926.252,88501108,4619563,88,1079281.8048780488,1410824.552105607,0,0,0,0,1,0,0,0,0,0,0,1,96.43373493975903,42340,500,3150659,344961,2079319.8,974303.8362886395,4577370,975753,2082423.5,1087098.1688366127,0,0,0,0,0,0,97.75903614457832,95.10843373493977,0,83,83,8114,7894,PortScan
192.168.56.103,192.168.56.101,35052,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90367329,179.76629584791647,1.7594854441254981,0.9295394799153575,0.8299459642101407,84,75,7693,8552,1134,66,91.58333333333333,122.2615471548533,437,66,114.02666666666667,47.220044707965094,1134,66,102.16981132075472,95.25901185828022,9074.279340215971,1680,1500,20,21,571945.1202531646,5011331,0,1303515.0204713785,86541369,5011331,0,1042667.0963855422,1611920.2525777982,90367322,5012106,27,1221180.027027027,1685009.6506329617,0,0,0,0,1,0,0,0,0,0,0,0.8928571428571429,102.16981132075472,42340,500,2871815,6869,1677601.4,1154310.9841147836,3024795,9598,1471569.5714285714,1014779.1553455443,0,0,217.5,4,0,254.61355369404757,91.58333333333333,114.02666666666667,0,84,75,7693,8552,PortScan
192.168.56.103,192.168.56.101,34826,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,92791612,150.56317805967203,1.465649718,0.7974858762018274,0.6681638422231526,74,62,8764,5207,1134,66,118.43243243243244,172.8377681042904,437,66,83.98387096774194,50.53982522133119,1134,66,102.7279411764706,133.09088374842852,17713.183336937713,1480,1240,20,44,687345.2740740741,5001816,3,1289339.285495674,92791612,5001816,137,1271117.9726027397,1542198.931,88705257,5003354,298,1454184.5409836066,1542060.1162795983,0,0,0,0,1,0,0,0,0,0,0,0.8378378378378378,102.7279411764706,42340,500,3983818,906077,2103536.25,1175117.0306812797,3257597,16556,1161876.3333333333,914995.7796093925,0,0,0,0,0,0,118.43243243243244,83.98387096774194,0,74,62,8764,5207,PortScan
192.168.56.103,192.168.56.101,35030,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90574071,170.29156169871175,1.6892251646721277,0.9053363627654542,0.7838888019066736,82,71,7511,7913,1134,66,91.59756097560975,123.59768130235878,437,66,111.45070422535211,48.67245764605363,1134,66,100.81045751633987,96.87474236163838,9384.715707633814,1640,1420,20,22,595882.0460526316,5005133,2,1393572.6599208594,90574071,5005133,150,1118198.4074074074,1751559.1401495207,89549472,5005820,151,1279278.1714285715,1827708.4351768862,0,0,0,0,1,0,0,0,0,0,0,0.8658536585365854,100.81045751633987,42340,500,3282219,1139613,2226547.125,658565.6788512892,3280600,425458,1965826.3636363635,779669.4994937129,0,0,217,4.25,0,253.46758549639787,91.59756097560975,111.45070422535211,0,82,71,7511,7913,PortScan
192.168.56.103,192.168.56.101,35024,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90575887,145.4139775633663,1.468381976761652,0.783873085,0.684508891,71,62,8010,5161,1134,66,112.8169014084507,138.4280267416314,631,66,83.24193548387096,72.32736632032545,1134,66,99.03007518796993,113.51565357588909,12885.803606761261,1420,1240,20,43,686180.9621212122,5005652,0,1415103.3883410674,90575887,5005652,0,1293941.2428571428,1740172.5604469597,89558932,5005911,26,1468179.213114754,1799870.1610424987,0,0,0,0,1,0,0,0,0,0,0,0.8732394366197183,99.03007518796993,42340,500,3472775,765645,2541104.4285714286,958264.7074176555,3307564,230149,1627076.5384615385,985157.7961518976,0,0,0,0,0,0,112.8169014084507,83.24193548387096,0,71,62,8010,5161,PortScan
192.168.56.103,192.168.56.101,35038,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,91361977,119.5245588873367,1.1821110219626705,0.6895647628115579,0.4925462591511127,63,45,6454,4466,1134,66,102.44444444444444,143.0518584820468,631,66,99.24444444444444,84.36591085017841,1134,66,101.11111111111111,122.08765319117411,14905.395061728408,1260,900,20,29,853850.2523364486,5011286,2,1751060.6371188536,91361977,5011286,162,1473580.2741935484,2093436.2393461722,86359860,5013337,159,1962724.0909090908,2194898.7285919245,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,101.11111111111111,42340,500,4004502.9999999995,2632846,3318674.5,685828.4999999998,3978578,17664,1662910.5714285714,1278638.0622531658,0,0,389,7,0,294.51289913501034,102.44444444444444,99.24444444444444,0,63,45,6454,4466,PortScan
192.168.56.103,192.168.56.101,34868,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,93691856,119.75427191878876,1.1847347756671616,0.6937636073726622,0.4909711682944994,65,46,6879,4341,1134,66,105.83076923076923,140.70827095374634,631,66,94.36956522,83.78267920395943,1134,66,101.08108108108108,120.56026380877765,14534.777209642061,1300,920,20,34,851744.1454545455,5005512,0,1746125.4357337449,93691856,5005512,0,1463935.25,2084586.0777228803,88691607,5007001,24,1970924.6,2193238.876172593,0,0,0,0,1,0,0,0,0,0,0,0.7076923076923077,101.08108108108108,42340,500,3992799,3986316,3989557.5,3241.5,3985582,18459,1854222.2857142857,1587705.0042559376,0,0,0,0,0,0,105.83076923076923,94.36956522,0,65,46,6879,4341,PortScan
192.168.56.103,192.168.56.101,35072,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,91503465,92.43365811338401,0.9507836670447397,0.5573559427503647,0.39342772429437506,51,36,5163,3295,1134,66,101.23529411764706,153.11082596875718,641,66,91.52777777777777,94.53467503488132,1134,66,97.2183908,132.1485949831899,17463.251156031165,1020,720,20,26,1063993.7790697673,5007597,0,1977544.4055891663,91503465,5007597,0,1830069.3,2308362.0320479735,86500723,5009169,282,2471449.2285714285,2365226.7862687875,0,0,0,0,1,0,0,0,0,0,0,0.7058823529411765,97.2183908,42340,500,0,0,0,0,4480812,41091,2000501.25,1823754.1361859026,0,0,0,0,0,0,101.23529411764706,91.52777777777777,0,51,36,5163,3295,PortScan
192.168.56.103,192.168.56.101,35122,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,90292724,196.78219033462761,2.0156662900102558,1.0189082345106788,0.9967580554995771,92,90,8733,9035,1134,66,94.92391304347827,117.19467580424462,437,66,100.38888888888889,47.10784186769861,1134,66,97.62637362637362,89.70845922,8047.607656080185,1840,1800,20,32,498854.7790055249,4183672,-6,1097952.554853965,90292724,4228039,0,992227.7362637363,1403264.033725898,86729536,4183675,-3,974489.1685393258,1371938.3022995894,0,0,0,0,1,0,0,0,0,0,0,0.9782608695652174,97.62637362637362,42340,500,2974675,2174098,2603133.6666666665,248402.65220403747,2870178,13585,2076258.923076923,897580.1766247755,0,0,231,4.5,0,537.377389,94.92391304347827,100.38888888888889,0,92,90,8733,9035,PortScan
192.168.56.103,192.168.56.101,35086,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,92634738,207.7730278677962,2.1158369336565728,1.0795086396207003,1.0363282940358725,100,96,9415,9832,1134,66,94.15,112.64931202630582,437,66,102.41666666666667,46.17125428469776,1134,66,98.19897959183673,86.80805826,7535.638978550607,2000,1920,20,35,475049.93846153846,5008235,3,1162311.1416037716,92634738,5008235,139,935704.4242424242,1499837.352897186,88292790,5010358,34,929397.7894736842,1482379.7419943085,0,0,0,0,1,0,0,0,0,0,0,0.96,98.19897959183673,42340,500,3979201,206033,2703914.727272727,869533.6624431711,3684454,1096677,2621015,651359.4848336587,0,0,275.7142857142857,4.285714285714286,0,438.55024831487634,94.15,102.41666666666667,0,100,96,9415,9832,PortScan
192.168.56.103,192.168.56.101,35062,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,93518220,166.3633033220692,1.6895103435458887,0.866141379,0.8233689648926167,81,77,9345,6213,1134,66,115.37037037037037,131.76479647926016,825,66,80.68831168831169,86.36230835811308,1134,66,98.46835443037975,113.29644496450845,12836.084441595893,1620,1540,20,56,595657.4522292993,5001042,2,1214938.425205773,93518220,5001042,194,1168977.75,1515805.2870677398,88741454,5009289,144,1167650.7105263157,1474091.7978146465,0,0,0,0,1,0,0,0,0,0,0,0.9506172839506173,98.46835443037975,42340,500,3903480,258019,2639266.888888889,1066984.9179139677,3848549,5328,1783133.688,1208931.1989921469,0,0,0,0,0,0,115.37037037037037,80.68831168831169,0,81,77,9345,6213,PortScan
192.168.56.103,192.168.56.101,35044,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,93645471,141.03191386586116,1.4202502115665583,0.7902144034280099,0.6300358081385484,74,59,7591,5616,1134,66,102.58108108108108,132.43978812997378,641,66,95.18644068,76.53723466863079,1134,66,99.30075187969925,111.22678755637678,12371.398270111373,1480,1180,20,36,709435.3863636364,5004611,0,1562571.0999151785,93645471,5004611,0,1282814.6712328766,1921991.5115411608,89435262,5009203,25,1541987.2758620689,2009322.395571974,0,0,0,0,1,0,0,0,0,0,0,0.7972972972972973,99.30075187969925,42340,500,3519553,45219,2327772.25,1383365.3064623557,3471890,8914,1689901.875,1127730.9829586395,0,0,267,4,0,267.7612452201609,102.58108108108108,95.18644068,0,74,59,7591,5616,PortScan
192.168.56.103,192.168.56.101,35080,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,93846977,207.9875199389747,2.1098175597067983,1.0655644240943425,1.0442531356124556,100,98,9585,9934,1134,66,95.85,114.25973700302306,443,66,101.36734693877551,46.88248177137062,1134,66,98.58080808080808,87.6873523,7689.071752882358,2000,1960,20,36,476380.59390862944,5003973,0,1194679.547588134,93846977,5003973,0,947949.2626262626,1552190.7460500745,88841968,5004822,22,915896.5773195876,1512037.0305886685,0,0,0,0,1,0,0,0,0,0,0,0.98,98.58080808080808,42340,500,3944029,397513,3304010.888888889,1084716.9655626449,3946689,13930,2672304.076923077,1521535.5843334196,0,0,211,4.25,0,270.9219821730768,95.85,101.36734693877551,0,100,98,9585,9934,PortScan
192.168.56.103,192.168.56.101,35110,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,92381942,154.64061147361463,1.4721491782452463,0.8118469732970108,0.6603022049482354,75,61,8941,5345,1134,66,119.21333333333334,173.3897569703073,641,66,87.62295081967213,74.97325510778225,1134,66,105.04411764705883,139.0950726,19347.439230103817,1500,1220,20,45,684310.6814814815,5006822,0,1359710.7561254215,92381942,5006822,0,1248404.6216216215,1645695.9011463379,88381572,5008471,181,1473026.2,1686274.6035512208,0,0,0,0,1,0,0,0,0,0,0,0.8133333333333334,105.04411764705883,42340,500,3555869,827443,2265152,974519.5364116617,3559740,203867,1442609.625,1060378.1766330395,0,0,0,0,0,0,119.21333333333334,87.62295081967213,0,75,61,8941,5345,PortScan
192.168.56.103,192.168.56.101,35130,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:08,92916408,97.58233443548528,0.9901372855481025,0.5704051753701025,0.41973211,53,39,5568,3499,1134,66,105.05660377358491,155.25528764967282,631,66,89.71794871794872,89.43897754046917,1134,66,98.55434782608695,131.66090867224318,17334.594872400758,1060,780,20,27,1021059.4285714285,5010830,0,1970836.663605855,92916408,5010830,0,1786854,2330346.2182754995,87914427,5025109,24,2313537.552631579,2413280.5085691498,0,0,0,0,1,0,0,0,0,0,0,0.7358490566037735,98.55434782608695,42340,500,419221,218,209719.5,209501.5,2756307,5871,905044.8333333334,1072809.9600675504,0,0,0,0,0,0,105.05660377358491,89.71794871794872,0,53,39,5568,3499,PortScan
192.168.56.101,192.168.56.103,6633,35534,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:09,90919841,136.8568165445868,1.517820516206138,0.7369128593174729,0.7809076568886653,67,71,6533,5910,133,66,97.50746268656717,31.890378062434845,126,66,83.23943662,25.629793836021562,133,66,90.16666666666667,29.7081415,882.5736714975847,1340,1420,20,42,663648.4744525547,5004529,0,1387145.427802571,90919841,5006914,219,1377573.3484848484,1758621.0228788375,89053759,5004529,0,1272196.5571428572,1736981.0421195375,0,0,0,0,1,0,0,0,0,0,0,1.0597014925373134,90.16666666666667,500,83,3981597,3341344,3784432.6666666665,184521.5899996529,5002277,172986,3255368.5833333335,1344962.4230760413,0,0,0,0,0,0,97.50746268656717,83.23943662,0,67,71,6533,5910,PortScan
192.168.56.103,192.168.56.101,35374,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:09,90153152,93.01948754936488,0.9761167307827462,0.5546117788538331,0.42150495192891313,50,38,3620,4766,126,66,72.4,16.119553343687908,153,66,125.42105263157895,36.42196530648372,153,66,95.29545454545455,37.552738397579276,1410.2081611570247,1000,760,20,14,1036243.1264367816,5017193,46,1785981.8185515197,88128489,5017193,696,1798540.5918367347,2063607.3978970677,90073066,5018869,1630,2434407.189189189,2027449.1242805286,0,0,0,0,1,0,0,0,0,0,0,0.76,95.29545454545455,83,500,3611136,60024,2154008.6,1150042.28,5003151,74647,2211862.8333333335,1363045.5866297376,0,0,0,0,0,0,72.4,125.42105263157895,0,50,38,3620,4766,PortScan
192.168.56.101,192.168.56.103,6633,34832,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,5/03/2025 16:09,90092263,42.756168751139036,0.5993855432402669,0.19979518108008898,0.39959036216017796,18,36,1332,2520,74,74,74,0,74,66,70,4,74,66,71.33333333333333,3.771236166328253,14.222222222222218,360,720,20,18,1699854.0188679246,5027794,241,2368989.775948003,85088755,5029117,5001016,5005220.882352941,6249.940742141227,90091301,5027794,542,2574037.1714285715,2499641.929063744,0,0,0,0,1,0,0,0,0,0,0,2,71.33333333333333,500,82,28787,207,14497,14290,5002954,6129,1677905.3333333333,2351176.595704136,0,0,0,0,0,0,74,70,0,18,36,1332,2520,PortScan
192.168.56.103,192.168.56.101,34846,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:09,90772992,140.91195760078062,1.5643419575725783,0.8042039641042128,0.7601379934683655,73,69,5794,6997,126,66,79.36986301369863,23.47456031905636,132,66,101.40579710144928,31.124955661724876,132,66,90.07746479,29.585891656700152,875.3249851219996,1460,1380,20,26,643780.0851,5002330,28,1208399.260203281,90772992,5002330,501.99999999999994,1260736,1458214.2217382134,88131959,5004411,212,1296058.2205882352,1471547.3330198152,0,0,0,0,1,0,0,0,0,0,0,0.9452054794520548,90.07746479,83,500,3419287,779985,1763511.8,746356.3280525998,3108531,12730,1447777.7142857143,962903.2583190743,0,0,222.33333333333334,4,0,436.5723247181752,79.36986301369863,101.40579710144928,0,73,69,5794,6997,PortScan
192.168.56.103,192.168.56.101,34816,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,5/03/2025 16:09,90621414,103.49650911428064,1.2910855705694462,0.6510602449880113,0.6400253255814349,59,58,5395,3984,125,66,91.44067796610169,27.00550551931812,78,66,68.68965517,3.887233288563297,125,66,80.16239316239316,22.464390535601485,504.6488421360216,1180,1160,20,41,781219.0862068966,4742617,17,1323802.2397684865,90621414,4742617,565,1562438.1724137932,1545564.4775816076,89347284,4787883,239,1567496.2105263157,1564932.3415904986,0,0,0,0,1,0,0,0,0,0,0,0.9830508474576272,80.16239316239316,82,500,3165207,362987,1937315.5,973776.377,4273520,30125,1625388.0714285714,1040649.3409727728,0,0,0,0,0,0,91.44067796610169,68.68965517,0,59,58,5395,3984,PortScan
